"state_id","state","year","resources_categories_id","resources_categories","total"
7,"Chiapas",2004,18,"Médicos generales, especialistas y odontólogos",1209
7,"Chiapas",2004,19,"Personal médico en adiestramiento",371
7,"Chiapas",2004,20,"Médicos en otras actividades",92
7,"Chiapas",2004,21,"Personal de enfermería en contacto c/paciente",2320
7,"Chiapas",2004,22,"Personal de enfermería en otras labores",81
7,"Chiapas",2004,23,"Otro personal profesional",167
7,"Chiapas",2004,24,"Personal técnico",933
7,"Chiapas",2004,25,"Otro personal",901
7,"Chiapas",2005,13,"Consultorios",1010
7,"Chiapas",2005,14,"Camas en área de hospitalización (Censables)",1117
7,"Chiapas",2005,15,"Camas fuera del área de hospitalización (No censables)",1014
7,"Chiapas",2005,16,"Camas recién nacidos",172
7,"Chiapas",2005,17,"Equipamiento",168
7,"Chiapas",2005,18,"Médicos generales, especialistas y odontólogos",1351
7,"Chiapas",2005,19,"Personal médico en adiestramiento",351
7,"Chiapas",2005,20,"Médicos en otras actividades",93
7,"Chiapas",2005,21,"Personal de enfermería en contacto c/paciente",2552
7,"Chiapas",2005,22,"Personal de enfermería en otras labores",99
7,"Chiapas",2005,23,"Otro personal profesional",268
7,"Chiapas",2005,24,"Personal técnico",1050
7,"Chiapas",2005,25,"Otro personal",1319
7,"Chiapas",2006,13,"Consultorios",984
7,"Chiapas",2006,14,"Camas en área de hospitalización (Censables)",1137
7,"Chiapas",2006,15,"Camas fuera del área de hospitalización (No censables)",1013
7,"Chiapas",2006,16,"Camas recién nacidos",197
7,"Chiapas",2006,17,"Equipamiento",159
7,"Chiapas",2006,18,"Médicos generales, especialistas y odontólogos",1530
7,"Chiapas",2006,19,"Personal médico en adiestramiento",357
7,"Chiapas",2006,20,"Médicos en otras actividades",127
7,"Chiapas",2006,21,"Personal de enfermería en contacto c/paciente",2985
7,"Chiapas",2006,22,"Personal de enfermería en otras labores",103
7,"Chiapas",2006,23,"Otro personal profesional",339
7,"Chiapas",2006,24,"Personal técnico",1116
7,"Chiapas",2006,25,"Otro personal",1472
7,"Chiapas",2007,13,"Consultorios",1117
7,"Chiapas",2007,14,"Camas en área de hospitalización (Censables)",1208
7,"Chiapas",2007,15,"Camas fuera del área de hospitalización (No censables)",1149
7,"Chiapas",2007,16,"Camas recién nacidos",226
7,"Chiapas",2007,17,"Equipamiento",215
7,"Chiapas",2007,18,"Médicos generales, especialistas y odontólogos",1747
7,"Chiapas",2007,19,"Personal médico en adiestramiento",422
7,"Chiapas",2007,20,"Médicos en otras actividades",151
7,"Chiapas",2007,21,"Personal de enfermería en contacto c/paciente",3219
7,"Chiapas",2007,22,"Personal de enfermería en otras labores",215
7,"Chiapas",2007,23,"Otro personal profesional",441
7,"Chiapas",2007,24,"Personal técnico",1205
7,"Chiapas",2007,25,"Otro personal",1531
7,"Chiapas",2008,13,"Consultorios",1143
7,"Chiapas",2008,14,"Camas en área de hospitalización (Censables)",1176
7,"Chiapas",2008,15,"Camas fuera del área de hospitalización (No censables)",797
7,"Chiapas",2008,16,"Camas recién nacidos",210
7,"Chiapas",2008,17,"Equipamiento",225
7,"Chiapas",2008,18,"Médicos generales, especialistas y odontólogos",1751
7,"Chiapas",2008,19,"Personal médico en adiestramiento",435
7,"Chiapas",2008,20,"Médicos en otras actividades",128
7,"Chiapas",2008,21,"Personal de enfermería en contacto c/paciente",3147
7,"Chiapas",2008,22,"Personal de enfermería en otras labores",107
7,"Chiapas",2008,23,"Otro personal profesional",484
7,"Chiapas",2008,24,"Personal técnico",887
7,"Chiapas",2008,25,"Otro personal",1580
7,"Chiapas",2009,13,"Consultorios",1127
7,"Chiapas",2009,14,"Camas en área de hospitalización (Censables)",1194
7,"Chiapas",2009,15,"Camas fuera del área de hospitalización (No censables)",799
7,"Chiapas",2009,16,"Camas recién nacidos",213
7,"Chiapas",2009,17,"Equipamiento",252
7,"Chiapas",2009,18,"Médicos generales, especialistas y odontólogos",1979
7,"Chiapas",2009,19,"Personal médico en adiestramiento",430
7,"Chiapas",2009,20,"Médicos en otras actividades",176
7,"Chiapas",2009,21,"Personal de enfermería en contacto c/paciente",3342
7,"Chiapas",2009,22,"Personal de enfermería en otras labores",117
7,"Chiapas",2009,23,"Otro personal profesional",514
7,"Chiapas",2009,24,"Personal técnico",982
7,"Chiapas",2009,25,"Otro personal",1742
7,"Chiapas",2010,13,"Consultorios",1104
7,"Chiapas",2010,14,"Camas en área de hospitalización (Censables)",1376
7,"Chiapas",2010,15,"Camas fuera del área de hospitalización (No censables)",832
7,"Chiapas",2010,16,"Camas recién nacidos",254
7,"Chiapas",2010,17,"Equipamiento",249
7,"Chiapas",2010,18,"Médicos generales, especialistas y odontólogos",2031
7,"Chiapas",2010,19,"Personal médico en adiestramiento",431
7,"Chiapas",2010,20,"Médicos en otras actividades",175
7,"Chiapas",2010,21,"Personal de enfermería en contacto c/paciente",3682
7,"Chiapas",2010,22,"Personal de enfermería en otras labores",353
7,"Chiapas",2010,23,"Otro personal profesional",563
7,"Chiapas",2010,24,"Personal técnico",1006
7,"Chiapas",2010,25,"Otro personal",2039
7,"Chiapas",2011,13,"Consultorios",1308
7,"Chiapas",2011,14,"Camas en área de hospitalización (Censables)",1302
7,"Chiapas",2011,15,"Camas fuera del área de hospitalización (No censables)",857
7,"Chiapas",2011,16,"Camas recién nacidos",214
7,"Chiapas",2011,17,"Equipamiento",338
7,"Chiapas",2011,18,"Médicos generales, especialistas y odontólogos",2395
7,"Chiapas",2011,19,"Personal médico en adiestramiento",414
7,"Chiapas",2011,20,"Médicos en otras actividades",192
7,"Chiapas",2011,21,"Personal de enfermería en contacto c/paciente",4596
7,"Chiapas",2011,22,"Personal de enfermería en otras labores",371
7,"Chiapas",2011,23,"Otro personal profesional",792
7,"Chiapas",2011,24,"Personal técnico",1270
7,"Chiapas",2011,25,"Otro personal",2552
7,"Chiapas",2012,13,"Consultorios",1509
7,"Chiapas",2012,14,"Camas en área de hospitalización (Censables)",1118
7,"Chiapas",2012,15,"Camas fuera del área de hospitalización (No censables)",891
7,"Chiapas",2012,16,"Camas recién nacidos",207
7,"Chiapas",2012,17,"Equipamiento",348
7,"Chiapas",2012,18,"Médicos generales, especialistas y odontólogos",2605
7,"Chiapas",2012,19,"Personal médico en adiestramiento",459
7,"Chiapas",2012,20,"Médicos en otras actividades",200
7,"Chiapas",2012,21,"Personal de enfermería en contacto c/paciente",4832
7,"Chiapas",2012,22,"Personal de enfermería en otras labores",373
7,"Chiapas",2012,23,"Otro personal profesional",847
7,"Chiapas",2012,24,"Personal técnico",1317
7,"Chiapas",2012,25,"Otro personal",2606
7,"Chiapas",2013,13,"Consultorios",1567
7,"Chiapas",2013,14,"Camas en área de hospitalización (Censables)",1267
7,"Chiapas",2013,15,"Camas fuera del área de hospitalización (No censables)",937
7,"Chiapas",2013,16,"Camas recién nacidos",192
7,"Chiapas",2013,17,"Equipamiento",371
7,"Chiapas",2013,18,"Médicos generales, especialistas y odontólogos",3192
7,"Chiapas",2013,19,"Personal médico en adiestramiento",518
7,"Chiapas",2013,20,"Médicos en otras actividades",210
7,"Chiapas",2013,21,"Personal de enfermería en contacto c/paciente",6084
7,"Chiapas",2013,22,"Personal de enfermería en otras labores",207
7,"Chiapas",2013,23,"Otro personal profesional",1109
7,"Chiapas",2013,24,"Personal técnico",1804
7,"Chiapas",2013,25,"Otro personal",3155
7,"Chiapas",2014,13,"Consultorios",1653
7,"Chiapas",2014,14,"Camas en área de hospitalización (Censables)",1283
7,"Chiapas",2014,15,"Camas fuera del área de hospitalización (No censables)",1026
7,"Chiapas",2014,16,"Camas recién nacidos",209
7,"Chiapas",2014,17,"Equipamiento",374
7,"Chiapas",2014,18,"Médicos generales, especialistas y odontólogos",3384
7,"Chiapas",2014,19,"Personal médico en adiestramiento",552
7,"Chiapas",2014,20,"Médicos en otras actividades",212
7,"Chiapas",2014,21,"Personal de enfermería en contacto c/paciente",6603
7,"Chiapas",2014,22,"Personal de enfermería en otras labores",223
7,"Chiapas",2014,23,"Otro personal profesional",1119
7,"Chiapas",2014,24,"Personal técnico",1841
7,"Chiapas",2014,25,"Otro personal",3387
7,"Chiapas",2015,13,"Consultorios",1729
7,"Chiapas",2015,14,"Camas en área de hospitalización (Censables)",1225
7,"Chiapas",2015,15,"Camas fuera del área de hospitalización (No censables)",1101
7,"Chiapas",2015,16,"Camas recién nacidos",205
7,"Chiapas",2015,17,"Equipamiento",378
7,"Chiapas",2015,18,"Médicos generales, especialistas y odontólogos",3504
7,"Chiapas",2015,19,"Personal médico en adiestramiento",566
7,"Chiapas",2015,20,"Médicos en otras actividades",220
7,"Chiapas",2015,21,"Personal de enfermería en contacto c/paciente",6930
7,"Chiapas",2015,22,"Personal de enfermería en otras labores",238
7,"Chiapas",2015,23,"Otro personal profesional",1209
7,"Chiapas",2015,24,"Personal técnico",1880
7,"Chiapas",2015,25,"Otro personal",3537
7,"Chiapas",2016,13,"Consultorios",1777
7,"Chiapas",2016,14,"Camas en área de hospitalización (Censables)",1384
7,"Chiapas",2016,15,"Camas fuera del área de hospitalización (No censables)",1130
7,"Chiapas",2016,16,"Camas recién nacidos",217
7,"Chiapas",2016,17,"Equipamiento",390
7,"Chiapas",2016,18,"Médicos generales, especialistas y odontólogos",3922
7,"Chiapas",2016,19,"Personal médico en adiestramiento",576
7,"Chiapas",2016,20,"Médicos en otras actividades",262
7,"Chiapas",2016,21,"Personal de enfermería en contacto c/paciente",7983
7,"Chiapas",2016,22,"Personal de enfermería en otras labores",245
7,"Chiapas",2016,23,"Otro personal profesional",1371
7,"Chiapas",2016,24,"Personal técnico",2055
7,"Chiapas",2016,25,"Otro personal",4176
7,"Chiapas",2017,13,"Consultorios",1719
7,"Chiapas",2017,14,"Camas en área de hospitalización (Censables)",1459
7,"Chiapas",2017,15,"Camas fuera del área de hospitalización (No censables)",1025
7,"Chiapas",2017,16,"Camas recién nacidos",245
7,"Chiapas",2017,17,"Equipamiento",388
7,"Chiapas",2017,18,"Médicos generales, especialistas y odontólogos",4154
7,"Chiapas",2017,19,"Personal médico en adiestramiento",714
7,"Chiapas",2017,20,"Médicos en otras actividades",260
7,"Chiapas",2017,21,"Personal de enfermería en contacto c/paciente",8936
7,"Chiapas",2017,22,"Personal de enfermería en otras labores",237
7,"Chiapas",2017,23,"Otro personal profesional",1465
7,"Chiapas",2017,24,"Personal técnico",2083
7,"Chiapas",2017,25,"Otro personal",4515
7,"Chiapas",2018,13,"Consultorios",1788
7,"Chiapas",2018,14,"Camas en área de hospitalización (Censables)",1306
7,"Chiapas",2018,15,"Camas fuera del área de hospitalización (No censables)",1054
7,"Chiapas",2018,16,"Camas recién nacidos",296
7,"Chiapas",2018,17,"Equipamiento",407
7,"Chiapas",2018,18,"Médicos generales, especialistas y odontólogos",3858
7,"Chiapas",2018,19,"Personal médico en adiestramiento",912
7,"Chiapas",2018,20,"Médicos en otras actividades",271
7,"Chiapas",2018,21,"Personal de enfermería en contacto c/paciente",8690
7,"Chiapas",2018,22,"Personal de enfermería en otras labores",247
7,"Chiapas",2018,23,"Otro personal profesional",1354
7,"Chiapas",2018,24,"Personal técnico",1884
7,"Chiapas",2018,25,"Otro personal",4543
7,"Chiapas",2019,13,"Consultorios",1839
7,"Chiapas",2019,14,"Camas en área de hospitalización (Censables)",1421
7,"Chiapas",2019,15,"Camas fuera del área de hospitalización (No censables)",1208
7,"Chiapas",2019,16,"Camas recién nacidos",302
7,"Chiapas",2019,17,"Equipamiento",507
7,"Chiapas",2019,18,"Médicos generales, especialistas y odontólogos",3949
7,"Chiapas",2019,19,"Personal médico en adiestramiento",1059
7,"Chiapas",2019,20,"Médicos en otras actividades",293
7,"Chiapas",2019,21,"Personal de enfermería en contacto c/paciente",9272
7,"Chiapas",2019,22,"Personal de enfermería en otras labores",282
7,"Chiapas",2019,23,"Otro personal profesional",1562
7,"Chiapas",2019,24,"Personal técnico",1868
7,"Chiapas",2019,25,"Otro personal",4357
7,"Chiapas",2020,13,"Consultorios",1953
7,"Chiapas",2020,14,"Camas en área de hospitalización (Censables)",1585
7,"Chiapas",2020,15,"Camas fuera del área de hospitalización (No censables)",1189
7,"Chiapas",2020,16,"Camas recién nacidos",253
7,"Chiapas",2020,17,"Equipamiento",506
7,"Chiapas",2020,18,"Médicos generales, especialistas y odontólogos",4317
7,"Chiapas",2020,19,"Personal médico en adiestramiento",1014
7,"Chiapas",2020,20,"Médicos en otras actividades",311
7,"Chiapas",2020,21,"Personal de enfermería en contacto c/paciente",9347
7,"Chiapas",2020,22,"Personal de enfermería en otras labores",334
7,"Chiapas",2020,23,"Otro personal profesional",1559
7,"Chiapas",2020,24,"Personal técnico",2020
7,"Chiapas",2020,25,"Otro personal",4932
7,"Chiapas",2021,13,"Consultorios",1961
7,"Chiapas",2021,14,"Camas en área de hospitalización (Censables)",1573
7,"Chiapas",2021,15,"Camas fuera del área de hospitalización (No censables)",1203
7,"Chiapas",2021,16,"Camas recién nacidos",242
7,"Chiapas",2021,17,"Equipamiento",520
7,"Chiapas",2021,18,"Médicos generales, especialistas y odontólogos",4435
7,"Chiapas",2021,19,"Personal médico en adiestramiento",1156
7,"Chiapas",2021,20,"Médicos en otras actividades",326
7,"Chiapas",2021,21,"Personal de enfermería en contacto c/paciente",9747
7,"Chiapas",2021,22,"Personal de enfermería en otras labores",354
7,"Chiapas",2021,23,"Otro personal profesional",1561
7,"Chiapas",2021,24,"Personal técnico",1916
7,"Chiapas",2021,25,"Otro personal",5226
8,"Chihuahua",2001,13,"Consultorios",508
8,"Chihuahua",2001,14,"Camas en área de hospitalización (Censables)",905
8,"Chihuahua",2001,15,"Camas fuera del área de hospitalización (No censables)",633
8,"Chihuahua",2001,16,"Camas recién nacidos",221
8,"Chihuahua",2001,17,"Equipamiento",150
8,"Chihuahua",2001,18,"Médicos generales, especialistas y odontólogos",1121
8,"Chihuahua",2001,19,"Personal médico en adiestramiento",291
8,"Chihuahua",2001,20,"Médicos en otras actividades",67
8,"Chihuahua",2001,21,"Personal de enfermería en contacto c/paciente",1615
8,"Chihuahua",2001,22,"Personal de enfermería en otras labores",132
8,"Chihuahua",2001,23,"Otro personal profesional",130
8,"Chihuahua",2001,24,"Personal técnico",456
8,"Chihuahua",2001,25,"Otro personal",1110
8,"Chihuahua",2002,13,"Consultorios",502
8,"Chihuahua",2002,14,"Camas en área de hospitalización (Censables)",930
8,"Chihuahua",2002,15,"Camas fuera del área de hospitalización (No censables)",589
8,"Chihuahua",2002,16,"Camas recién nacidos",236
8,"Chihuahua",2002,17,"Equipamiento",150
8,"Chihuahua",2002,18,"Médicos generales, especialistas y odontólogos",1139
8,"Chihuahua",2002,19,"Personal médico en adiestramiento",316
8,"Chihuahua",2002,20,"Médicos en otras actividades",65
8,"Chihuahua",2002,21,"Personal de enfermería en contacto c/paciente",1595
8,"Chihuahua",2002,22,"Personal de enfermería en otras labores",135
8,"Chihuahua",2002,23,"Otro personal profesional",154
8,"Chihuahua",2002,24,"Personal técnico",466
8,"Chihuahua",2002,25,"Otro personal",1061
8,"Chihuahua",2003,13,"Consultorios",500
8,"Chihuahua",2003,14,"Camas en área de hospitalización (Censables)",931
8,"Chihuahua",2003,15,"Camas fuera del área de hospitalización (No censables)",802
8,"Chihuahua",2003,16,"Camas recién nacidos",241
8,"Chihuahua",2003,17,"Equipamiento",153
8,"Chihuahua",2003,18,"Médicos generales, especialistas y odontólogos",836
8,"Chihuahua",2003,19,"Personal médico en adiestramiento",325
8,"Chihuahua",2003,20,"Médicos en otras actividades",73
8,"Chihuahua",2003,21,"Personal de enfermería en contacto c/paciente",1625
8,"Chihuahua",2003,22,"Personal de enfermería en otras labores",122
8,"Chihuahua",2003,23,"Otro personal profesional",160
8,"Chihuahua",2003,24,"Personal técnico",326
8,"Chihuahua",2003,25,"Otro personal",1012
8,"Chihuahua",2004,13,"Consultorios",529
8,"Chihuahua",2004,14,"Camas en área de hospitalización (Censables)",940
8,"Chihuahua",2004,15,"Camas fuera del área de hospitalización (No censables)",809
8,"Chihuahua",2004,16,"Camas recién nacidos",241
8,"Chihuahua",2004,17,"Equipamiento",141
8,"Chihuahua",2004,18,"Médicos generales, especialistas y odontólogos",865
8,"Chihuahua",2004,19,"Personal médico en adiestramiento",359
8,"Chihuahua",2004,20,"Médicos en otras actividades",73
8,"Chihuahua",2004,21,"Personal de enfermería en contacto c/paciente",1629
8,"Chihuahua",2004,22,"Personal de enfermería en otras labores",128
8,"Chihuahua",2004,23,"Otro personal profesional",149
8,"Chihuahua",2004,24,"Personal técnico",323
8,"Chihuahua",2004,25,"Otro personal",1057
8,"Chihuahua",2005,13,"Consultorios",520
8,"Chihuahua",2005,14,"Camas en área de hospitalización (Censables)",935
8,"Chihuahua",2005,15,"Camas fuera del área de hospitalización (No censables)",819
8,"Chihuahua",2005,16,"Camas recién nacidos",158
8,"Chihuahua",2005,17,"Equipamiento",143
8,"Chihuahua",2005,18,"Médicos generales, especialistas y odontólogos",824
